neuron_i,neuron_label,area,ramp_type,condition,slope,mean_fr
49,M022219_060_3,13l,Positive,long,0.0015866224041405565,1.924496288505846
63,M022219_119_2,AMG,Positive,short,0.003076296168555191,1.023228992028034
63,M022219_119_2,AMG,Positive,medium,0.0021464219185401354,1.0291386995706304
63,M022219_119_2,AMG,Positive,long,0.00177544413288872,1.134783549832425
69,M022819_005_2,11ml,Positive,short,0.005259013269945441,0.41160675290122223
69,M022819_005_2,11ml,Positive,medium,0.00444857926981034,0.36870274788540436
69,M022819_005_2,11ml,Positive,long,0.003556444248355309,-0.01264767081611565
77,M022819_077_3,45,Negative,short,-0.003518952110032692,-0.25269450471672955
77,M022819_077_3,45,Negative,medium,-0.000559655395270629,-0.8449097768637582
77,M022819_077_3,45,Negative,long,0.0004668801009018116,-0.8014153450380348
83,M022819_078_7,AI,Positive,short,0.0015360316630382564,-0.3792585757457131
83,M022819_078_7,AI,Positive,medium,0.0010713903431165362,-0.4490698462851135
83,M022819_078_7,AI,Positive,long,0.0014551312391047865,-0.4829620013825387
98,M030118_005_2,11ml,Positive,short,0.003088791941674968,0.06517344293767235
98,M030118_005_2,11ml,Positive,medium,0.002445805858932786,0.35209538477911506
98,M030118_005_2,11ml,Positive,long,0.0013612973344985136,0.3173207017796861
107,M030118_016_4,46d,Negative,short,-0.0015779405794633336,-0.16762149782528146
107,M030118_016_4,46d,Negative,medium,-0.001873416359618504,-0.5398528229910844
107,M030118_016_4,46d,Negative,long,-0.000693002014169553,-1.0570842921733856
108,M030118_017_2,12l,Positive,short,0.003430901146009728,0.657417290951722
108,M030118_017_2,12l,Positive,medium,0.0027226906966132053,1.1850657579109396
108,M030118_017_2,12l,Positive,long,0.0020038336586431214,1.2159593793100207
123,M030118_042_3,46df,Negative,short,-0.004457778847584991,0.12401388227449925
123,M030118_042_3,46df,Negative,medium,-0.0028758761378434796,0.005444186346794474
123,M030118_042_3,46df,Negative,long,-0.0032523302019001102,-0.11317874922048295
127,M030118_051_1,46df,Negative,short,-0.001281013331779036,0.6877768797547744
127,M030118_051_1,46df,Negative,medium,-0.003868451096157804,0.3411837902006084
127,M030118_051_1,46df,Negative,long,-0.0022486149216887556,-0.40192889370304685
146,M030118_090_2,8A,Negative,short,-0.0013685046710964523,1.094760357292242
146,M030118_090_2,8A,Negative,medium,-0.0030264412276590773,-0.3898935558107029
146,M030118_090_2,8A,Negative,long,-0.0021072887220373805,-0.8265029639145127
166,M030118_125_2,6DR,Positive,short,0.0043121097093194154,0.7973789296469077
166,M030118_125_2,6DR,Positive,medium,0.0031838590102674083,0.15181021059951597
166,M030118_125_2,6DR,Positive,long,0.0027541968897773156,0.4894174629885908
169,M030118_128_6,6DC,Positive,short,0.0035892881317121177,-0.28905733931527244
169,M030118_128_6,6DC,Positive,medium,0.0027248912914071503,0.06276971603838259
169,M030118_128_6,6DC,Positive,long,0.0016774848182955916,0.30665058017779645
175,M030118_140_2,6DC,Positive,short,0.0010232130076622437,-0.4578476900549658
175,M030118_140_2,6DC,Positive,medium,0.0006398135031018095,-0.4512352468864295
175,M030118_140_2,6DC,Positive,long,0.0005960532651350294,-0.42711270410883645
177,M030118_142_2,6DC,Negative,short,-0.0026067053261765467,0.26749207711055684
177,M030118_142_2,6DC,Negative,medium,-0.0015348403614820426,-0.687078167548639
177,M030118_142_2,6DC,Negative,long,-0.000688472134218976,-1.1479770697888836
186,M030118_155_2,6DC,Negative,short,-0.0015693864668661949,1.1782645551416522
186,M030118_155_2,6DC,Negative,medium,-0.0015716414717297995,0.523170147648433
186,M030118_155_2,6DC,Negative,long,-0.0013362904205589095,0.06416445525764827
190,M030119_005_3,11ml,Positive,short,0.004072234785146756,0.16078491830584685
190,M030119_005_3,11ml,Positive,medium,0.004474824800152954,0.1109600658691217
190,M030119_005_3,11ml,Positive,long,0.004665600185183849,-0.007617799416432365
202,M030119_119_3,AMG,Positive,short,0.003264467587250241,0.6500396442381873
202,M030119_119_3,AMG,Positive,medium,0.002375293148285117,0.8608488001660777
202,M030119_119_3,AMG,Positive,long,0.0008130822416227674,0.6797269117861937
203,M030119_129_2,AMG,Positive,short,0.0028172702643884415,0.3249946583828795
203,M030119_129_2,AMG,Positive,medium,0.000580283392862288,-0.4134185412596871
203,M030119_129_2,AMG,Positive,long,0.003711690062257738,-0.3059831117717596
232,M030218_094_2,46d,Positive,short,0.0019546543899849433,0.7965285109616382
232,M030218_094_2,46d,Positive,medium,0.0026392463803996515,-0.43723434794030946
232,M030218_094_2,46d,Positive,long,0.002813957030403202,-0.19880678782794708
239,M030218_108_2,6DR,Positive,short,0.0035886649739648247,-0.7823116726113387
239,M030218_108_2,6DR,Positive,medium,0.0032453626550190194,-0.3183179918615405
239,M030218_108_2,6DR,Positive,long,0.002646771520698332,-0.21378406785318502
245,M030218_128_6,6DC,Positive,short,0.003667778763719333,-0.30045080162513016
245,M030218_128_6,6DC,Positive,medium,0.003999431484071954,0.12454207118960119
245,M030218_128_6,6DC,Positive,long,0.0036537800442626635,0.6058783853627687
255,M030518_005_2,11ml,Positive,short,0.0026719692199224285,0.4731610659322006
255,M030518_005_2,11ml,Positive,medium,0.0009228791731101004,0.6526577518803506
255,M030518_005_2,11ml,Positive,long,0.0010144009135228621,0.8255691491129394
320,M030618_068_3,46v,Negative,short,-0.0017565848494789915,-0.5827153827014442
320,M030618_068_3,46v,Negative,medium,-0.0012204807064464572,-1.1014309340031097
320,M030618_068_3,46v,Negative,long,4.903096305162449e-05,-1.395479343893524
326,M030618_097_2,6DR,Positive,short,0.004798031728173215,-0.2051168166331679
326,M030618_097_2,6DR,Positive,medium,0.002709360344436061,0.00881031983127754
326,M030618_097_2,6DR,Positive,long,-0.0012263983602444806,0.7831071329010229
332,M030618_128_2,6DC,Positive,short,0.0014073836029151062,-0.22598721802807234
332,M030618_128_2,6DC,Positive,medium,0.0011267896193002894,1.1970590294498373
332,M030618_128_2,6DC,Positive,long,0.0007040043049611554,2.4288971523278566
336,M030618_140_2,6DC,Negative,short,-0.0006947381887434074,-0.6908941023212899
336,M030618_140_2,6DC,Negative,medium,-0.0008047240379869483,-0.8181846569758683
336,M030618_140_2,6DC,Negative,long,-0.000761108732709307,-1.1781754956864279
343,M030618_150_2,6DC,Negative,short,-0.0023070258662668142,-0.03910419675862469
343,M030618_150_2,6DC,Negative,medium,-0.0022737346238144236,-0.14186712364721757
343,M030618_150_2,6DC,Negative,long,-0.000936388039030747,-0.5592268327167397
345,M030618_152_3,6DC,Negative,short,-0.0010622137717577673,1.1742339023635313
345,M030618_152_3,6DC,Negative,medium,-0.0032236511017035585,0.5888419576816745
345,M030618_152_3,6DC,Negative,long,-0.0025719319445713547,0.20510080427678298
359,M030718_017_3,12l,Positive,short,0.002762737977303002,-0.02882462756312336
359,M030718_017_3,12l,Positive,medium,0.0014453808255186077,0.8898935489280586
359,M030718_017_3,12l,Positive,long,0.0009655724466295923,0.5204794607339083
366,M030718_029_2,12o,Positive,short,0.001717732088255521,0.9506592310208846
366,M030718_029_2,12o,Positive,medium,0.0033517991741406476,0.6263479851145114
366,M030718_029_2,12o,Positive,long,0.00035545661496840647,0.9621403826998791
383,M030718_078_2,8A,Negative,short,-0.001484981449031707,-0.4336685341578124
383,M030718_078_2,8A,Negative,medium,-0.0003144151111640742,-1.2424136262368441
383,M030718_078_2,8A,Negative,long,-0.0006690901689300439,-1.2133702494935465
402,M030718_142_2,6DC,Positive,short,0.0019479814425869442,-0.8495366935489991
402,M030718_142_2,6DC,Positive,medium,0.0024033866990016165,0.2514253040481616
402,M030718_142_2,6DC,Positive,long,0.0017332254495795907,0.006751874203370658
421,M030818_018_3,12l,Positive,short,0.003951745402687868,-0.32592538764685575
421,M030818_018_3,12l,Positive,medium,0.0018126735387897503,0.1485456510238929
421,M030818_018_3,12l,Positive,long,0.0031555414257425363,0.592670348150572
426,M030818_028_2,45,Positive,short,0.0031706139944421,-0.1291441436083724
426,M030818_028_2,45,Positive,medium,0.005228618005725789,-0.05676052148474036
426,M030818_028_2,45,Positive,long,0.006668357320579305,0.5526401290465487
427,M030818_032_1,46v,Positive,short,0.003055601637792668,-0.8182469962724367
427,M030818_032_1,46v,Positive,medium,0.0031572301281642006,1.2181379239527375
427,M030818_032_1,46v,Positive,long,0.0015458654554086424,1.3174602633803933
439,M030818_078_2,8A,Negative,short,-0.002658712599570291,0.11723786120909459
439,M030818_078_2,8A,Negative,medium,-0.002274705623494689,-1.0907140815267944
439,M030818_078_2,8A,Negative,long,-0.000316795182451743,-1.500464075020268
448,M030818_128_2,6DC,Positive,short,0.0018268790225858533,-0.4263326273689677
448,M030818_128_2,6DC,Positive,medium,0.0024976243306683065,0.8841499233497412
448,M030818_128_2,6DC,Positive,long,0.0023935819069805866,2.336625046817316
449,M030818_128_3,6DC,Positive,short,0.0027137308051316234,-0.02715283591600876
449,M030818_128_3,6DC,Positive,medium,0.003980595593102575,-0.030627404386100177
449,M030818_128_3,6DC,Positive,long,0.004202665033298458,-0.22209918601945905
453,M030818_135_3,6DR,Negative,short,-0.002352742540018448,0.4416081275459311
453,M030818_135_3,6DR,Negative,medium,-0.0021061897227765344,-0.7187547315711685
453,M030818_135_3,6DR,Negative,long,-0.003957899829095366,-0.7475275210222654
455,M030818_140_1,6DC,Negative,short,-0.0007001728124912482,-0.2595854539470379
455,M030818_140_1,6DC,Negative,medium,-0.001761581858045308,-0.5955130604146894
455,M030818_140_1,6DC,Negative,long,-0.0017519764322099208,-0.6190065841458602
457,M030818_142_1,6DC,Negative,short,-0.0011725751850234164,1.2579585001889164
457,M030818_142_1,6DC,Negative,medium,-0.0026055329983124117,-0.11121794610410562
457,M030818_142_1,6DC,Negative,long,-0.0024234781550060507,-1.1293997887937282
476,M030918_018_2,12l,Positive,short,0.0009965791632118163,0.13930331878890959
476,M030918_018_2,12l,Positive,medium,0.0002763049104556907,-0.1030223993959389
476,M030918_018_2,12l,Positive,long,0.0037968571602517323,0.38555337745036167
478,M030918_023_2,46v,Negative,short,-0.002892736642910654,-0.009573605858771976
478,M030918_023_2,46v,Negative,medium,-0.0021570367457538465,-0.7123116902862141
478,M030918_023_2,46v,Negative,long,-0.0006363678845825942,-1.3536619750314862
491,M030918_045_2,46v,Positive,short,0.002605278603780023,-0.2063953767857324
491,M030918_045_2,46v,Positive,medium,0.0003210491082170531,0.8214256174098421
491,M030918_045_2,46v,Positive,long,0.002785765031300815,2.7375643594491104
497,M030918_055_2,46v,Positive,short,0.0020746563190096197,-0.5634057690863444
497,M030918_055_2,46v,Positive,medium,0.0029403628420300114,0.9317464287510566
497,M030918_055_2,46v,Positive,long,0.0020685161124211443,2.141797839504312
500,M030918_072_2,8B,Negative,short,-0.0020549289714919443,-0.4804825715793486
500,M030918_072_2,8B,Negative,medium,-0.0012281929259900862,-0.6231658826032018
500,M030918_072_2,8B,Negative,long,-0.00020655985701132216,-0.6658445912073931
509,M030918_100_2,6DR,Negative,short,-0.002688254826131028,1.0125581038226303
509,M030918_100_2,6DR,Negative,medium,-0.0033906828010779352,-0.0764624160000072
509,M030918_100_2,6DR,Negative,long,-0.0018645938920055535,-0.833357340484213
516,M030918_128_2,6DC,Positive,short,0.0022319278790351297,-0.20628966676449395
516,M030918_128_2,6DC,Positive,medium,0.003242709071854576,-0.5143317072849857
516,M030918_128_2,6DC,Positive,long,0.004689426451777342,-0.2728304418237584
517,M030918_128_4,6DC,Positive,short,0.0017577439675453888,-0.12479102813118462
517,M030918_128_4,6DC,Positive,medium,0.0016407842909881313,1.1530794925281094
517,M030918_128_4,6DC,Positive,long,0.0009266188729840704,2.2880200597886833
523,M030918_140_2,6DC,Negative,short,-0.0004956229371387888,-0.23562068273299785
523,M030918_140_2,6DC,Negative,medium,-0.0005907965682116191,-0.6727538445527462
523,M030918_140_2,6DC,Negative,long,-0.0010419112418125057,-0.8413657278764665
525,M030918_142_2,6DC,Negative,short,-0.002609334091932915,0.43287500189291855
525,M030918_142_2,6DC,Negative,medium,-0.0033384698301797845,-0.24612794218436906
525,M030918_142_2,6DC,Negative,long,-0.002299772120303443,-1.3420508841855356
527,M030918_150_2,6DC,Negative,short,-0.00118165472668258,0.14421999122559662
527,M030918_150_2,6DC,Negative,medium,-0.0010688790510817896,-0.2826163503145737
527,M030918_150_2,6DC,Negative,long,-0.0010390633619398683,-0.6364934420036447
538,M031218_005_2,11ml,Positive,short,0.004260836305761579,0.4618365979869075
538,M031218_005_2,11ml,Positive,medium,0.003481431262732355,0.668022448499716
538,M031218_005_2,11ml,Positive,long,0.00104615708812505,1.210683004530813
564,M031218_083_2,8A,Positive,short,0.004031770243735509,0.08210754803863793
564,M031218_083_2,8A,Positive,medium,0.003103592850806234,0.42794607163608067
564,M031218_083_2,8A,Positive,long,0.0034097855438707577,0.711651827786174
569,M031218_109_2,8B,Negative,short,-0.0007689071019900674,1.1020263476102008
569,M031218_109_2,8B,Negative,medium,-0.004380071043684563,1.1823987855532807
569,M031218_109_2,8B,Negative,long,-0.0031890169569577975,0.8003194072491454
571,M031218_117_1,6DC,Positive,short,0.001634081470722452,0.01224587929533669
571,M031218_117_1,6DC,Positive,medium,0.0008357552820710916,0.3739807938009395
571,M031218_117_1,6DC,Positive,long,0.0010060737356345436,0.5721519713887803
573,M031218_125_2,6DR,Negative,short,-0.0017592458228332568,-0.9065590747087782
573,M031218_125_2,6DR,Negative,medium,-0.003746404876263368,0.024309519877093233
573,M031218_125_2,6DR,Negative,long,-0.00532615379037517,0.177355602312331
574,M031218_128_2,6DC,Positive,short,0.002449538050959046,-0.2904362865082901
574,M031218_128_2,6DC,Positive,medium,0.0040324341832969745,-0.6264664712212841
574,M031218_128_2,6DC,Positive,long,0.0039890037048381875,-0.4243470907053242
585,M031218_140_2,6DC,Negative,short,-0.0003386468755988731,-0.5869133492773663
585,M031218_140_2,6DC,Negative,medium,-0.0013846630798284103,-0.6530027353575146
585,M031218_140_2,6DC,Negative,long,-0.0007452027611396775,-0.7683575837167844
587,M031218_142_1,6DC,Negative,short,-0.0017644951885579972,-0.23833476801185144
587,M031218_142_1,6DC,Negative,medium,-0.0024339418279559744,-0.6945292333953745
587,M031218_142_1,6DC,Negative,long,-0.002497784102060768,-1.6909079120282127
606,M031318_010_2,12r,Negative,short,-0.0016964592210511325,-0.48397670184157887
606,M031318_010_2,12r,Negative,medium,-0.0012141904463583548,-0.9311842635745018
606,M031318_010_2,12r,Negative,long,-0.0007796945695608858,-1.204722183913042
643,M031318_110_2,6DR,Negative,short,-0.002410156701846654,-0.4997363902130412
643,M031318_110_2,6DR,Negative,medium,2.931938443623312e-06,-1.2418720144995437
643,M031318_110_2,6DR,Negative,long,-0.0017606761678618788,-1.3109036931975708
645,M031318_117_2,6DC,Positive,short,0.0008605213737768869,0.024652073217537283
645,M031318_117_2,6DC,Positive,medium,0.0024672736540398807,-0.2509982640145191
645,M031318_117_2,6DC,Positive,long,0.0016574719231750076,0.4343798235202124
649,M031318_128_2,6DC,Positive,short,0.002039822007306941,0.07480168033208381
649,M031318_128_2,6DC,Positive,medium,0.0025450710099769744,0.4511426841768865
649,M031318_128_2,6DC,Positive,long,0.0019402636939636132,1.3215042306559652
662,M031318_149_1,6DC,Positive,short,0.0018087872745666549,-0.923248388232685
662,M031318_149_1,6DC,Positive,medium,0.003285116505596989,-0.7114828908424701
662,M031318_149_1,6DC,Positive,long,0.0019555148004117093,-0.32672079623278755
671,M032618_006_3,11ml,Positive,short,0.002934661267923602,-0.482520769512941
671,M032618_006_3,11ml,Positive,medium,0.0020112074389325397,0.13750576313345628
671,M032618_006_3,11ml,Positive,long,0.0020346035238935417,0.25015969724726
682,M032618_032_2,46v,Negative,short,-0.002182423785428299,-0.09524873295293722
682,M032618_032_2,46v,Negative,medium,-0.0005747577884874037,-0.24059333667269878
682,M032618_032_2,46v,Negative,long,-0.000686263288279137,-0.6421618710540099
720,M032618_117_2,6DC,Negative,short,-0.0016097539364873915,-0.5048104692556541
720,M032618_117_2,6DC,Negative,medium,-0.0008192162166714867,-0.7116676869487604
720,M032618_117_2,6DC,Negative,long,0.00019055838755601027,-1.4443399814916729
722,M032618_117_4,6DC,Negative,short,-0.004543121286333626,0.9497442188694125
722,M032618_117_4,6DC,Negative,medium,-0.004095960753158224,0.030422379180615435
722,M032618_117_4,6DC,Negative,long,-0.00039821085172062054,-1.0749676628735616
739,M032618_147_2,6DC,Positive,short,0.00030637525492742304,-0.43535281911693025
739,M032618_147_2,6DC,Positive,medium,0.0017530384321977454,0.0009469148230672305
739,M032618_147_2,6DC,Positive,long,0.0028379567452350672,0.5035072974685367
746,M032718_006_2,11ml,Positive,short,0.0036913831817778245,-0.03919373783313928
746,M032718_006_2,11ml,Positive,medium,0.0016557422513878942,0.2805438022378727
746,M032718_006_2,11ml,Positive,long,-0.0004340529477126269,0.6417136640007455
747,M032718_006_3,11ml,Positive,short,0.003431339694786703,-0.10929278606632585
747,M032718_006_3,11ml,Positive,medium,0.0014276134456823904,-0.5010660520788701
747,M032718_006_3,11ml,Positive,long,0.0011965575122814059,0.06638511784284448
770,M032718_067_3,8A,Negative,short,-0.003952764947242824,-0.9810346025328915
770,M032718_067_3,8A,Negative,medium,-0.0007905470001152798,-0.9138298449737985
770,M032718_067_3,8A,Negative,long,-0.00036342175528932815,-1.5787355042932036
788,M032718_117_3,6DC,Negative,short,-0.003222478962742981,1.195305720445841
788,M032718_117_3,6DC,Negative,medium,-0.0035590773933416035,-0.0852269060228302
788,M032718_117_3,6DC,Negative,long,-0.001739759474159807,-1.0239718146064316
791,M032718_123_2,6DR,Negative,short,-0.0024799395368626446,0.4083588847444205
791,M032718_123_2,6DR,Negative,medium,-0.002215108044055319,-0.2670439217272935
791,M032718_123_2,6DR,Negative,long,-0.0015967016843432325,-1.0565780985871092
793,M032718_128_2,6DC,Positive,short,0.002111120757946549,0.6694847436024406
793,M032718_128_2,6DC,Positive,medium,0.0025545964047326564,0.563096065256068
793,M032718_128_2,6DC,Positive,long,0.003690858682231227,0.603107377414525
799,M032718_140_2,6DC,Positive,short,0.001858036571193665,-0.6764159472608867
799,M032718_140_2,6DC,Positive,medium,0.0021239997167065575,-0.3163015428945436
799,M032718_140_2,6DC,Positive,long,0.003378483155789133,0.9273480327200213
812,M032818_006_2,11ml,Positive,short,0.002739225535811675,-0.4893873965597406
812,M032818_006_2,11ml,Positive,medium,0.0015102499575058283,0.28025277520312203
812,M032818_006_2,11ml,Positive,long,0.0010275700504604065,0.3937450923943662
813,M032818_006_3,11ml,Positive,short,0.00256677277047223,-0.20526178829688052
813,M032818_006_3,11ml,Positive,medium,0.0018078812237875934,0.4390666872416367
813,M032818_006_3,11ml,Positive,long,0.001315736503727282,0.6163728229403992
823,M032818_019_2,12m,Positive,short,0.0037459369887051647,0.01827074893395387
823,M032818_019_2,12m,Positive,medium,0.002918073026828394,-0.07407043618537461
823,M032818_019_2,12m,Positive,long,0.002766063007028194,-0.32959512086002507
842,M032818_068_2,46v,Negative,short,-0.00237796038537052,0.134476275969306
842,M032818_068_2,46v,Negative,medium,-0.0013963677409780189,-0.5977740655947607
842,M032818_068_2,46v,Negative,long,-0.00038371647830321825,-0.8224429892819257
843,M032818_068_3,46v,Positive,short,0.002060564923611707,1.081082506554694
843,M032818_068_3,46v,Positive,medium,0.00046899279691968036,1.0551230731899053
843,M032818_068_3,46v,Positive,long,0.0006871676927146593,0.7468101929705869
867,M032818_123_1,6DR,Negative,short,-0.002014318719481444,0.5411912405956575
867,M032818_123_1,6DR,Negative,medium,-0.002350982654214273,-0.24253276946447702
867,M032818_123_1,6DR,Negative,long,-0.0024502561161204427,-0.750388828513775
872,M032818_128_3,6DC,Positive,short,0.002083537952354375,-0.005808104292959124
872,M032818_128_3,6DC,Positive,medium,0.002600057941341082,-0.33462541735887574
872,M032818_128_3,6DC,Positive,long,0.004062402114563048,-0.09732976283187732
875,M032818_135_2,6DR,Negative,short,-0.001582948107681064,-0.7111288288444708
875,M032818_135_2,6DR,Negative,medium,-0.000523397478794855,-1.028363925248335
875,M032818_135_2,6DR,Negative,long,-0.0011493114703390224,-1.0694370308453947
887,M032818_147_8,6DC,Positive,short,0.001272565735884402,0.2570638527935634
887,M032818_147_8,6DC,Positive,medium,0.002739645683972811,0.3119098251705258
887,M032818_147_8,6DC,Positive,long,0.0004728805535528629,0.9093991126772171
930,M033018_097_3,6DR,Negative,short,-0.001964215385003076,-0.3745356863533825
930,M033018_097_3,6DR,Negative,medium,-0.001077601335030764,-0.6771881961683663
930,M033018_097_3,6DR,Negative,long,-0.0006452037302506871,-1.0450129977081857
934,M033018_105_2,6DR,Positive,short,0.00029363275952197314,-0.8218823917296881
934,M033018_105_2,6DR,Positive,medium,0.00023286367048569557,-0.6561792998663003
934,M033018_105_2,6DR,Positive,long,0.0007642165424388501,-0.43627582599537545
936,M033018_106_3,6DR,Negative,short,-0.0025443028518867534,0.20558467073313358
936,M033018_106_3,6DR,Negative,medium,-0.0017925492684180934,-0.0488549570335864
936,M033018_106_3,6DR,Negative,long,-0.0009628665463709744,-0.5229333489800116
940,M033018_117_1,6DC,Negative,short,-0.002066073961989382,0.3290367460233964
940,M033018_117_1,6DC,Negative,medium,-0.003974727794412747,0.03679943804433701
940,M033018_117_1,6DC,Negative,long,-0.0012275408793581458,-2.0784385852924796
959,M033018_147_1,6DC,Positive,short,0.00306949670880552,0.24901056228191615
959,M033018_147_1,6DC,Positive,medium,0.002289939761339692,-0.6114666111821141
959,M033018_147_1,6DC,Positive,long,0.000924688260358249,0.06028260536019817
978,M040218_036_1,45,Positive,short,0.0021823695893818324,-0.9638789281328077
978,M040218_036_1,45,Positive,medium,0.0015440650630701791,-0.3745467763358476
978,M040218_036_1,45,Positive,long,0.002262666248903418,-0.025481137666718015
998,M040218_077_2,8A,Positive,short,0.0017636858329383193,0.20877326669414742
998,M040218_077_2,8A,Positive,medium,0.0007397053005211975,0.5790717828888663
998,M040218_077_2,8A,Positive,long,-5.6214821693446406e-05,0.5299325890330824
1000,M040218_079_2,46v,Negative,short,-0.0012021047444162802,-0.499276754829859
1000,M040218_079_2,46v,Negative,medium,3.9452607162849004e-05,-0.67820677860406
1000,M040218_079_2,46v,Negative,long,4.181686477600193e-19,-0.6951540112495422
1010,M040218_110_1,6DR,Negative,short,-0.0025552374357616153,0.32781720643002266
1010,M040218_110_1,6DR,Negative,medium,-0.0031298919384079517,-0.6699530595794209
1010,M040218_110_1,6DR,Negative,long,-0.0015011575785409985,-0.6828136852517811
1018,M040218_123_1,6DR,Negative,short,-0.0020404273012728704,0.017758776930007988
1018,M040218_123_1,6DR,Negative,medium,-0.0013179966304056828,-0.5596986111600615
1018,M040218_123_1,6DR,Negative,long,-0.000935024509340258,-0.8297901814571038
1019,M040218_125_1,6DR,Positive,short,0.002543644460392698,-0.46335576818372665
1019,M040218_125_1,6DR,Positive,medium,0.0026248795551316187,-0.12243950137620196
1019,M040218_125_1,6DR,Positive,long,0.0018215633731492238,0.05829574888341203
1046,M040418_006_3,11ml,Positive,short,0.0028972021619799795,-0.04553192074971581
1046,M040418_006_3,11ml,Positive,medium,0.001769729789199265,0.4064562590268446
1046,M040418_006_3,11ml,Positive,long,0.0007385614700198394,0.7300919690068669
1050,M040418_010_4,12r,Negative,short,-0.0019839890737398114,-0.06741778752995119
1050,M040418_010_4,12r,Negative,medium,-0.001763509061875796,-0.28767736866673493
1050,M040418_010_4,12r,Negative,long,-0.0008717744644359395,-0.6397591094531354
1051,M040418_010_5,12r,Positive,short,0.0021034658573431406,0.6357209182852072
1051,M040418_010_5,12r,Positive,medium,0.0006193736575018697,1.5482218603722864
1051,M040418_010_5,12r,Positive,long,0.0031142399523861955,1.4872924911598993
1052,M040418_011_1,46v,Negative,short,-0.0041695961620403085,-0.6162654322333507
1052,M040418_011_1,46v,Negative,medium,-0.0011821945241030848,-1.1054406337628486
1052,M040418_011_1,46v,Negative,long,-0.0011434553566667274,-1.4814193833885891
1054,M040418_012_2,12r,Negative,short,-0.0052262719712123885,0.8707813131291738
1054,M040418_012_2,12r,Negative,medium,-0.003504983705948308,-0.3250181201625361
1054,M040418_012_2,12r,Negative,long,-0.0021190764645874784,-0.5368794438540749
1069,M040418_036_3,45,Positive,short,0.0026303140860577333,-0.7520429114537396
1069,M040418_036_3,45,Positive,medium,0.0023085228361778122,-0.22905357219497696
1069,M040418_036_3,45,Positive,long,0.0020762961163620264,0.21175683475952134
1077,M040418_065_2,6DR,Negative,short,-0.0012324653731337226,0.675317118813407
1077,M040418_065_2,6DR,Negative,medium,-0.0030620908692291734,-0.29886313666474884
1077,M040418_065_2,6DR,Negative,long,-0.002628156857746302,-0.6290393496810082
1079,M040418_067_1,8A,Negative,short,-0.0014034599535926577,1.304066588299445
1079,M040418_067_1,8A,Negative,medium,-0.002237278126216129,1.1895881620500726
1079,M040418_067_1,8A,Negative,long,-0.0019213270941067409,0.6231508848839246
1085,M040418_077_1,8A,Positive,short,0.0024017319343324645,0.38500816717822517
1085,M040418_077_1,8A,Positive,medium,0.00135658144301776,0.7370559195809674
1085,M040418_077_1,8A,Positive,long,-7.061149679298622e-05,0.7345259868463938
1092,M040418_109_3,8B,Negative,short,-0.0023640730930395734,0.0442788794702779
1092,M040418_109_3,8B,Negative,medium,-0.0005457210226253387,-0.5543900041348191
1092,M040418_109_3,8B,Negative,long,-8.906828269739098e-05,-0.5678666202280168
1100,M040418_128_3,6DC,Positive,short,0.0029570537636378225,0.30611197920144223
1100,M040418_128_3,6DC,Positive,medium,0.0025587040808396394,1.5347929573098753
1100,M040418_128_3,6DC,Positive,long,0.0007018231760971071,1.5887826121785675
1110,M040418_147_1,6DC,Positive,short,0.0005878510817505846,-0.3668701427117724
1110,M040418_147_1,6DC,Positive,medium,0.002504299551407487,0.0999234791522762
1110,M040418_147_1,6DC,Positive,long,0.0029786887688506057,1.7112032048614965
1112,M040418_147_5,6DC,Positive,short,0.00223416908600338,-0.6973781059350828
1112,M040418_147_5,6DC,Positive,medium,0.00046332756439885933,-0.440758819649997
1112,M040418_147_5,6DC,Positive,long,0.0017460201281086463,0.23396965080475862
1113,M040418_152_1,6DC,Negative,short,-0.0010342430760494664,0.7933221759054556
1113,M040418_152_1,6DC,Negative,medium,-0.002221891308078233,0.48182850265286603
1113,M040418_152_1,6DC,Negative,long,-0.0019077657547751585,-0.5503952389630642
1118,M040418_153_3,6DC,Negative,short,-0.0014105650091067868,-0.03696273615023589
1118,M040418_153_3,6DC,Negative,medium,-0.0013112199175122857,-0.15439507791297621
1118,M040418_153_3,6DC,Negative,long,-0.0016106329344791036,-0.6773289063966332
1133,M041018_017_2,12l,Positive,short,0.0036508643223419675,0.7171638098363485
1133,M041018_017_2,12l,Positive,medium,0.0021885342240457136,0.6609384191397596
1133,M041018_017_2,12l,Positive,long,0.0020115298753108786,-0.11613187511986064
1139,M041018_036_2,45,Positive,short,0.0025395521288687356,-0.6811092207700281
1139,M041018_036_2,45,Positive,medium,0.0024591052900036574,-0.3246722238187906
1139,M041018_036_2,45,Positive,long,0.0019503484931438079,0.2210978202222724
1144,M041018_067_1,8A,Negative,short,-0.0023782855267762675,1.3710516914849273
1144,M041018_067_1,8A,Negative,medium,-0.0033340585586851337,0.833005362793109
1144,M041018_067_1,8A,Negative,long,-0.002320138104036315,0.6915543041143182
1165,M041018_108_2,6DR,Positive,short,0.004790072544127255,0.8824307832378243
1165,M041018_108_2,6DR,Positive,medium,0.006340815770182594,1.0399188524958198
1165,M041018_108_2,6DR,Positive,long,0.0071743531030681665,0.8838936824300412
1172,M041018_125_2,6DR,Positive,short,0.004325421237022862,0.044274399191932504
1172,M041018_125_2,6DR,Positive,medium,0.003219330054314652,0.4844768674037506
1172,M041018_125_2,6DR,Positive,long,0.0024312603398273483,0.22123062436448754
